fip,0 Days,1 Days,2 Days,3 Days,4 Days,5 Days,6 Days,7 Days,8 Days,9 Days,10 Days
19097,0,0,0.25,0.625,0.625,0.625,0.75,0.75,0.875,1,1
19099,0,0,0.0625,0.1875,0.5,0.6875,0.875,0.875,0.875,0.875,0.875
19101,0,0,0,0,0,0,0,0.4,1,1,1
19103,0.033333333,0.166666667,0.466666667,0.733333333,0.933333333,1,1,1,1,1,1
19105,0,0,0,0.4,0.8,0.8,1,1,1,1,1
19113,0.017857143,0.142857143,0.321428571,0.678571429,0.75,0.821428571,0.910714286,0.982142857,1,1,1
19119,0,0,0.666666667,0.666666667,1,1,1,1,1,1,1
19121,0,0,0.5,0.5,0.75,1,1,1,1,1,1
19123,0,0,0,0,0.444444444,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,1
19125,0,0.0625,0.1875,0.1875,0.375,0.5625,0.75,0.75,0.875,1,1
19127,0,0,0,0.142857143,0.357142857,0.428571429,0.5,0.642857143,0.714285714,0.785714286,0.928571429
19129,0,0,0,0.454545455,0.454545455,0.545454545,0.636363636,0.636363636,0.636363636,0.727272727,0.818181818
19137,0,0,0,0.5,0.5,0.5,0.833333333,1,1,1,1
19139,0,0,0,0.5,0.5,1,1,1,1,1,1
19143,0,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1
19145,0,0,0,0,0.5,0.5,1,1,1,1,1
19147,0,0,0,0,0.666666667,1,1,1,1,1,1
19149,0,0,0,0.166666667,0.333333333,0.5,0.5,0.833333333,1,1,1
19153,0,0.083682008,0.284518828,0.539748954,0.736401674,0.878661088,0.945606695,0.983263598,1,1,1
19155,0,0.080645161,0.129032258,0.241935484,0.370967742,0.564516129,0.709677419,0.806451613,0.887096774,0.935483871,0.983870968
19159,0,0,0,0,0,0,0.333333333,1,1,1,1
19163,0.025974026,0.220779221,0.506493506,0.792207792,0.883116883,0.948051948,1,1,1,1,1
19165,0,0,0,0,0.25,0.25,0.25,0.5,1,1,1
19167,0,0,0,0.5,0.5,0.5,0.5,0.5,1,1,1
19169,0,0.055555556,0.138888889,0.333333333,0.472222222,0.527777778,0.666666667,0.888888889,0.944444444,1,1
19171,0,0,0.142857143,0.142857143,0.714285714,0.857142857,1,1,1,1,1
19175,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1
19179,0,0,0,0.117647059,0.235294118,0.470588235,0.588235294,0.823529412,0.882352941,1,1
19181,0,0.2,0.4,0.68,0.96,1,1,1,1,1,1
19183,0.333333333,0.333333333,1,1,1,1,1,1,1,1,1
19187,0,0.125,0.375,0.5,0.75,0.875,1,1,1,1,1
19193,0,0.068965517,0.172413793,0.413793103,0.551724138,0.724137931,0.862068966,0.896551724,0.896551724,1,1
19195,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1
19197,0.5,1,1,1,1,1,1,1,1,1,1
20015,0.071428571,0.071428571,0.214285714,0.214285714,0.285714286,0.428571429,0.5,0.785714286,0.857142857,0.857142857,1
20021,0,0,0,0,0,0.25,0.5,0.75,1,1,1
20031,0,0,0,0,0,0,0,0,0,0,0.5
20037,0,0,0,0,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.5,0.666666667
20045,0.037037037,0.111111111,0.444444444,0.518518519,0.592592593,0.777777778,0.814814815,0.851851852,0.888888889,0.888888889,0.925925926
20055,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667
20057,0,0.6,0.6,0.6,0.8,0.8,0.8,0.8,1,1,1
20059,0,0,0,0.5,0.5,0.75,0.75,0.875,1,1,1
20079,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20087,0,0,0,0,0,0.142857143,0.428571429,0.428571429,0.428571429,0.428571429,0.714285714
20091,0.027586207,0.124137931,0.306896552,0.465517241,0.613793103,0.734482759,0.85862069,0.917241379,0.94137931,0.968965517,1
20103,0,0.222222222,0.333333333,0.611111111,0.777777778,0.833333333,0.944444444,0.944444444,1,1,1
20121,0,0,0,0.142857143,0.428571429,0.428571429,0.571428571,0.714285714,0.857142857,0.857142857,1
20139,0,0,0,0,0,0.333333333,1,1,1,1,1
20149,0,0,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,1,1
20153,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
20155,0,0.166666667,0.5,0.5,0.833333333,0.833333333,1,1,1,1,1
20161,0,0,0,0.2,0.2,0.4,0.8,0.8,1,1,1
20173,0,0.018518519,0.240740741,0.388888889,0.574074074,0.62962963,0.814814815,0.925925926,0.962962963,1,1
20177,0.063829787,0.085106383,0.127659574,0.340425532,0.489361702,0.680851064,0.765957447,0.872340426,0.936170213,0.978723404,1
20191,0,0,0.5,0.5,0.5,1,1,1,1,1,1
20209,0,0.052631579,0.184210526,0.342105263,0.421052632,0.605263158,0.657894737,0.763157895,0.789473684,0.921052632,1
21003,0,0,0,0,0.230769231,0.461538462,0.461538462,0.538461538,0.615384615,0.615384615,0.615384615
21005,0,0,0.5,0.5,1,1,1,1,1,1,1
21009,0,0,0.055555556,0.111111111,0.222222222,0.277777778,0.444444444,0.444444444,0.666666667,0.888888889,1
21015,0,0.0375,0.1125,0.2625,0.4875,0.7125,0.7625,0.875,0.95,1,1
21019,0,0,0.2,0.4,0.8,0.8,0.8,0.8,1,1,1
21021,0.2,0.2,0.3,0.4,0.8,0.9,0.9,1,1,1,1
21023,0,0,0,0.142857143,0.714285714,0.714285714,0.714285714,0.857142857,1,1,1
21029,0.133333333,0.2,0.333333333,0.4,0.6,0.666666667,0.8,0.866666667,0.866666667,0.866666667,1
21035,0.0625,0.375,0.5625,0.9375,1,1,1,1,1,1,1
21037,0.019607843,0.058823529,0.156862745,0.274509804,0.392156863,0.411764706,0.666666667,0.784313725,0.882352941,0.960784314,1
21041,0,0,0,0,0.333333333,0.666666667,0.666666667,0.666666667,1,1,1
21047,0.222222222,0.333333333,0.722222222,0.777777778,0.833333333,0.833333333,0.833333333,0.888888889,0.888888889,0.888888889,0.944444444
21049,0,0,0.166666667,0.333333333,0.5,0.5,0.666666667,0.833333333,0.833333333,1,1
21059,0.058823529,0.215686275,0.352941176,0.568627451,0.705882353,0.803921569,0.921568627,0.960784314,1,1,1
21065,0,0,0,0.333333333,0.333333333,0.833333333,1,1,1,1,1
21067,0.016666667,0.2,0.45,0.683333333,0.833333333,0.883333333,0.983333333,1,1,1,1
21069,0,0,0,0.6,0.6,1,1,1,1,1,1
21071,0,0.2,0.2,0.4,0.4,0.6,0.8,0.8,0.8,0.8,0.8
21073,0,0,0,0.25,0.25,0.5,0.5,1,1,1,1
21077,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1
21081,0,0,0,0,0.153846154,0.230769231,0.230769231,0.307692308,0.461538462,0.769230769,0.923076923
21083,0,0.071428571,0.071428571,0.428571429,0.5,0.857142857,0.857142857,1,1,1,1
21085,0,0,0,0,0.166666667,0.333333333,0.666666667,0.666666667,0.833333333,0.833333333,1
21089,0,0,0,0,0.333333333,0.666666667,1,1,1,1,1
21093,0,0,0,0.142857143,0.5,0.714285714,0.714285714,0.928571429,1,1,1
21107,0,0,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75
21111,0.035842294,0.204301075,0.419354839,0.670250896,0.82078853,0.888888889,0.9390681,0.978494624,1,1,1
21113,0,0.272727273,0.272727273,0.363636364,0.454545455,0.818181818,0.909090909,1,1,1,1
21115,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
21117,0,0.0234375,0.09375,0.2890625,0.484375,0.640625,0.7265625,0.84375,0.953125,0.9765625,1
21123,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
21125,0,0,0,0.5,1,1,1,1,1,1,1
21137,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21141,0,0.066666667,0.133333333,0.2,0.333333333,0.466666667,0.533333333,0.533333333,0.666666667,0.866666667,1
21145,0.03125,0.28125,0.5,0.53125,0.8125,1,1,1,1,1,1
21151,0,0.076923077,0.307692308,0.423076923,0.538461538,0.807692308,0.961538462,1,1,1,1
21155,0,0,0.125,0.75,1,1,1,1,1,1,1
21157,0.095238095,0.142857143,0.428571429,0.428571429,0.857142857,0.952380952,0.952380952,1,1,1,1
21159,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
21161,0,0.25,0.3125,0.4375,0.5625,0.75,0.9375,0.9375,1,1,1
21167,0,0.25,0.25,0.25,0.5,0.625,0.625,0.625,0.75,0.75,1
21171,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1
21173,0,0,0.5,1,1,1,1,1,1,1,1
21179,0,0,0,0,0.25,0.5,0.75,1,1,1,1
21185,0.05,0.2,0.3,0.6,0.8,0.8,0.9,0.9,0.9,0.95,1
21191,0,0.2,0.2,0.2,0.6,0.8,1,1,1,1,1
21195,0,0,0,0.5,0.5,0.5,1,1,1,1,1
21199,0,0.6,0.8,0.8,0.8,1,1,1,1,1,1
21205,0,0,0,0.222222222,0.444444444,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,1
21207,0,0,0.5,0.5,1,1,1,1,1,1,1
21209,0,0,0.2,0.6,0.8,0.9,1,1,1,1,1
21211,0,0,0,0.333333333,0.5,0.5,1,1,1,1,1
21213,0,0.166666667,0.25,0.333333333,0.583333333,0.75,0.75,0.75,0.916666667,1,1
21215,0,0.5,0.5,0.75,1,1,1,1,1,1,1
21221,0,0,0.2,0.2,0.2,0.2,0.6,0.8,0.8,0.8,0.8
21223,0,0,0,0,0,0,0,0,1,1,1
21227,0,0.150943396,0.245283019,0.358490566,0.528301887,0.660377358,0.849056604,0.981132075,0.981132075,1,1
21229,0,0,0.333333333,1,1,1,1,1,1,1,1
21231,0,0,0,0,0,0,0,0,0,0,0.333333333
21235,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1
21239,0,0,0,0.5,0.5,1,1,1,1,1,1
22001,0,0,0.333333333,0.555555556,0.666666667,0.777777778,0.777777778,0.888888889,1,1,1
22003,0,0,0,0,0,0.333333333,1,1,1,1,1
22005,0.028571429,0.2,0.6,0.828571429,0.971428571,1,1,1,1,1,1
22007,0,0.111111111,0.111111111,0.333333333,0.444444444,0.555555556,0.888888889,0.888888889,1,1,1
22011,0,0,0.2,0.4,0.6,1,1,1,1,1,1
22015,0,0.151515152,0.454545455,0.606060606,0.787878788,0.818181818,1,1,1,1,1
22017,0.016949153,0.186440678,0.338983051,0.762711864,0.86440678,0.915254237,0.915254237,1,1,1,1
22019,0,0.030769231,0.169230769,0.292307692,0.476923077,0.630769231,0.723076923,0.830769231,0.876923077,0.923076923,1
22021,0,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667
22031,0.25,0.25,0.375,0.375,0.625,0.75,0.75,0.75,0.75,0.75,0.75
22033,0.006622517,0.21192053,0.437086093,0.635761589,0.801324503,0.880794702,0.966887417,1,1,1,1
22037,0,0,0.25,0.25,0.5,1,1,1,1,1,1
22039,0,0.5,1,1,1,1,1,1,1,1,1
22045,0,0.105263158,0.210526316,0.421052632,0.578947368,0.736842105,0.842105263,0.947368421,1,1,1
22047,0,0,0,0.142857143,0.428571429,0.571428571,1,1,1,1,1
22051,0.008,0.176,0.392,0.64,0.792,0.896,0.936,0.984,1,1,1
22053,0,0,0,0,0,0,0,0.5,1,1,1
22055,0.0625,0.2,0.375,0.5875,0.725,0.825,0.9375,0.975,0.975,0.9875,1
22057,0,0.033333333,0.466666667,0.7,0.833333333,0.9,0.966666667,1,1,1,1
22059,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.666666667,1,1
22061,0,0,0.222222222,0.444444444,0.666666667,0.777777778,0.888888889,0.888888889,1,1,1
22063,0,0.225,0.375,0.7,0.775,0.825,0.975,1,1,1,1
22067,0,0.285714286,0.571428571,0.857142857,0.857142857,1,1,1,1,1,1
22069,0,0,0,0,0.5,1,1,1,1,1,1
22071,0.024390244,0.260162602,0.512195122,0.731707317,0.853658537,0.894308943,0.943089431,0.991869919,1,1,1
22073,0,0.173913043,0.391304348,0.826086957,0.869565217,0.956521739,1,1,1,1,1
22075,0,0,0,0.75,0.75,0.75,1,1,1,1,1
22077,0,0,0.25,0.5,0.5,0.5,0.625,0.625,0.75,1,1
22079,0,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.833333333,0.833333333,1,1,1
22087,0,0.2,0.6,1,1,1,1,1,1,1,1
22089,0,0.1,0.5,0.8,0.85,0.95,1,1,1,1,1
22093,0,0.166666667,0.333333333,0.833333333,0.833333333,1,1,1,1,1,1
22095,0,0.090909091,0.5,0.818181818,0.909090909,0.954545455,0.954545455,0.954545455,0.954545455,0.954545455,0.954545455
22097,0,0.058823529,0.235294118,0.529411765,0.529411765,0.705882353,0.823529412,0.941176471,0.941176471,0.941176471,1
22099,0.166666667,0.166666667,0.5,0.5,0.666666667,0.833333333,0.833333333,0.833333333,1,1,1
22101,0,0,0.125,0.5,1,1,1,1,1,1,1
22103,0.047169811,0.311320755,0.556603774,0.773584906,0.867924528,0.952830189,1,1,1,1,1
22105,0,0.277777778,0.75,0.833333333,0.944444444,0.972222222,0.972222222,1,1,1,1
22109,0.03030303,0.090909091,0.424242424,0.696969697,0.757575758,0.909090909,0.909090909,0.96969697,0.96969697,1,1
22113,0,0,0.428571429,0.428571429,0.571428571,0.714285714,1,1,1,1,1
22117,0,0,0.285714286,0.428571429,0.571428571,0.714285714,1,1,1,1,1
22119,0,0,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1
22121,0,0,0.142857143,0.285714286,0.428571429,1,1,1,1,1,1
22125,0,0,0,0.5,0.5,0.5,1,1,1,1,1
23001,0,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.7,0.8,1
23003,0,0,0.222222222,0.222222222,0.222222222,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778
23005,0.011111111,0.055555556,0.133333333,0.255555556,0.377777778,0.466666667,0.588888889,0.7,0.811111111,0.866666667,0.955555556
23007,0,0,0,0.125,0.125,0.125,0.375,0.625,0.625,0.625,0.75
23009,0,0,0,0,0.2,0.4,0.4,0.4,0.4,0.8,0.8
23011,0.052631579,0.052631579,0.052631579,0.052631579,0.157894737,0.210526316,0.368421053,0.526315789,0.684210526,0.736842105,0.894736842
23013,0,0,0,0.142857143,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,1,1
23015,0,0,0,0.090909091,0.272727273,0.363636364,0.454545455,0.454545455,0.545454545,0.545454545,0.545454545
23017,0,0,0.071428571,0.142857143,0.142857143,0.142857143,0.285714286,0.285714286,0.285714286,0.357142857,0.5
23019,0,0,0.208333333,0.291666667,0.5,0.625,0.708333333,0.958333333,1,1,1
23023,0.111111111,0.111111111,0.111111111,0.111111111,0.222222222,0.333333333,0.555555556,0.555555556,0.666666667,0.666666667,0.888888889
23025,0,0,0,0.090909091,0.636363636,0.727272727,0.727272727,0.909090909,1,1,1
23027,0,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.5
23031,0.013157895,0.013157895,0.118421053,0.171052632,0.263157895,0.381578947,0.460526316,0.592105263,0.671052632,0.763157895,0.907894737
24001,0,0.2,0.4,0.8,0.8,1,1,1,1,1,1
24003,0.005076142,0.131979695,0.294416244,0.527918782,0.705583756,0.888324873,0.949238579,0.994923858,1,1,1
24005,0.03654485,0.132890365,0.348837209,0.544850498,0.737541528,0.84717608,0.916943522,0.970099668,1,1,1
24009,0.037037037,0.296296296,0.555555556,0.777777778,0.851851852,0.962962963,0.962962963,1,1,1,1
24011,0,0,0.166666667,0.166666667,0.5,0.666666667,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333
24013,0.01754386,0.087719298,0.228070175,0.438596491,0.771929825,0.789473684,0.929824561,0.964912281,1,1,1
24015,0.0625,0.0625,0.15625,0.25,0.46875,0.625,0.8125,0.875,0.875,0.90625,0.96875
24017,0.021276596,0.127659574,0.382978723,0.70212766,0.85106383,0.936170213,1,1,1,1,1
24019,0,0,0.166666667,0.5,0.5,0.666666667,0.833333333,0.833333333,0.833333333,0.833333333,1
24021,0.00990099,0.099009901,0.326732673,0.564356436,0.821782178,0.900990099,0.940594059,0.98019802,0.99009901,1,1
24023,0,0,0.25,0.5,0.625,0.75,0.75,1,1,1,1
24025,0.023809524,0.19047619,0.357142857,0.630952381,0.821428571,0.916666667,0.976190476,1,1,1,1
24027,0.054054054,0.135135135,0.291891892,0.481081081,0.72972973,0.897297297,0.945945946,0.962162162,0.972972973,0.989189189,1
24029,0,0,0,0.363636364,0.636363636,0.636363636,0.636363636,0.727272727,0.727272727,0.818181818,0.818181818
24031,0.031365314,0.171586716,0.354243542,0.566420664,0.736162362,0.861623616,0.922509225,0.953874539,0.992619926,1,1
24033,0.025830258,0.169741697,0.357933579,0.597785978,0.723247232,0.833948339,0.911439114,0.94095941,0.95202952,0.966789668,0.977859779
24035,0.0625,0.1875,0.3125,0.5625,0.625,0.75,0.9375,0.9375,1,1,1
24037,0,0,0.217391304,0.52173913,0.608695652,0.695652174,0.913043478,1,1,1,1
24041,0,0,0.461538462,0.615384615,0.923076923,1,1,1,1,1,1
24043,0.027027027,0.135135135,0.324324324,0.594594595,0.675675676,0.756756757,0.810810811,0.891891892,1,1,1
24045,0,0.142857143,0.321428571,0.428571429,0.678571429,0.785714286,0.964285714,0.964285714,1,1,1
24047,0,0.052631579,0.263157895,0.473684211,0.631578947,0.789473684,0.894736842,0.894736842,1,1,1
24510,0.034042553,0.174468085,0.323404255,0.49787234,0.655319149,0.812765957,0.885106383,0.957446809,0.961702128,0.974468085,0.995744681
25001,0.079365079,0.222222222,0.26984127,0.507936508,0.571428571,0.698412698,0.777777778,0.873015873,0.952380952,0.952380952,0.984126984
25003,0,0,0.071428571,0.071428571,0.285714286,0.428571429,0.571428571,0.714285714,0.714285714,0.928571429,1
25005,0,0.136363636,0.272727273,0.484848485,0.590909091,0.727272727,0.863636364,0.909090909,0.96969697,0.984848485,1
25007,0,0,0.111111111,0.222222222,0.555555556,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,1
25009,0.015748031,0.086614173,0.196850394,0.37007874,0.614173228,0.811023622,0.881889764,0.94488189,0.960629921,1,1
25011,0,0,0.285714286,0.571428571,0.857142857,1,1,1,1,1,1
25013,0.015384615,0.061538462,0.184615385,0.415384615,0.661538462,0.8,0.907692308,0.953846154,0.969230769,0.969230769,1
25015,0.076923077,0.153846154,0.153846154,0.230769231,0.384615385,0.461538462,0.538461538,0.923076923,0.923076923,0.923076923,1
25017,0.018087855,0.087855297,0.222222222,0.42118863,0.604651163,0.764857881,0.878552972,0.956072351,0.992248062,1,1
25019,0,0,0.142857143,0.285714286,0.642857143,0.714285714,0.714285714,0.714285714,0.714285714,0.785714286,0.857142857
25021,0.019230769,0.100961538,0.25,0.447115385,0.634615385,0.778846154,0.875,0.913461538,0.947115385,0.971153846,0.990384615
25023,0.023622047,0.094488189,0.283464567,0.511811024,0.700787402,0.779527559,0.88976378,0.937007874,0.968503937,0.992125984,1
25025,0.020408163,0.081632653,0.142857143,0.387755102,0.591836735,0.755102041,0.87755102,0.93877551,0.979591837,0.979591837,1
25027,0.025862069,0.129310345,0.284482759,0.456896552,0.681034483,0.75862069,0.810344828,0.879310345,0.922413793,0.965517241,1
26001,0,0,0.333333333,0.333333333,1,1,1,1,1,1,1
26003,0,0,0,0.2,0.4,0.6,0.6,0.6,0.6,0.8,1
26005,0,0,0.058823529,0.294117647,0.352941176,0.411764706,0.705882353,0.941176471,0.941176471,0.941176471,1
26007,0.2,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.8,1,1
26009,0,0.083333333,0.083333333,0.166666667,0.166666667,0.333333333,0.5,0.583333333,0.75,0.75,0.916666667
26011,0,0,0,0,0.5,0.5,0.5,0.75,1,1,1
26015,0,0,0,0.2,0.2,0.6,0.8,0.8,1,1,1
26017,0,0.333333333,0.5,0.666666667,0.75,1,1,1,1,1,1
26019,0,0,0,0,0,0.6,0.6,0.6,0.6,1,1
26021,0,0,0.0625,0.3125,0.4375,0.625,0.75,0.75,0.75,0.875,1
26023,0,0,0,0.25,0.75,0.75,1,1,1,1,1
26025,0,0,0.083333333,0.166666667,0.25,0.416666667,0.416666667,0.75,0.75,0.75,0.833333333
26027,0,0,0,0.2,0.2,0.2,0.2,0.4,0.6,0.6,0.8
26029,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714
26031,0,0,0,0,0.4,0.4,0.6,0.6,0.6,0.6,0.8
26033,0,0,0.285714286,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714
26035,0,0,0.111111111,0.111111111,0.222222222,0.444444444,0.777777778,0.777777778,0.888888889,0.888888889,1
26037,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75
26039,0,0.333333333,0.666666667,0.666666667,1,1,1,1,1,1,1
26041,0,0,0.125,0.375,0.5,0.5,0.5,0.5,0.75,0.75,0.75
26043,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.75
26045,0.2,0.3,0.5,0.6,0.9,0.9,0.9,0.9,1,1,1
26047,0,0,0.166666667,0.416666667,0.5,0.5,0.666666667,0.666666667,0.75,0.75,0.833333333
26049,0.015151515,0.075757576,0.196969697,0.409090909,0.606060606,0.666666667,0.818181818,0.863636364,0.878787879,0.909090909,0.939393939
26051,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1
26053,0,0,0,0,0,0,0,0.166666667,0.333333333,0.5,0.833333333
26055,0,0.060606061,0.181818182,0.424242424,0.696969697,0.818181818,0.909090909,0.96969697,1,1,1
26057,0,0,0.666666667,0.666666667,1,1,1,1,1,1,1
26059,0,0,0.142857143,0.142857143,0.142857143,0.428571429,0.714285714,0.714285714,0.857142857,1,1
26061,0,0.142857143,0.571428571,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857
26063,0,0,0,0,0.166666667,0.166666667,0.166666667,0.5,0.666666667,0.833333333,1
26065,0.115384615,0.192307692,0.384615385,0.538461538,0.884615385,0.884615385,0.923076923,0.923076923,0.961538462,0.961538462,1
26067,0,0,0,0,0,0.5,0.75,0.75,0.75,0.75,0.75
26069,0.2,0.3,0.6,0.7,1,1,1,1,1,1,1
26071,0,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.5,0.833333333,0.833333333,0.833333333,0.833333333
26073,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1,1,1
26075,0,0.103448276,0.206896552,0.413793103,0.586206897,0.827586207,0.862068966,0.931034483,0.965517241,0.965517241,1
26077,0,0.172413793,0.206896552,0.413793103,0.586206897,0.655172414,0.75862069,0.827586207,0.862068966,0.931034483,1
26079,0,0,0.666666667,1,1,1,1,1,1,1,1
26081,0.013333333,0.12,0.306666667,0.533333333,0.653333333,0.84,0.92,0.96,0.986666667,1,1
26085,0,0,0,0,0.5,1,1,1,1,1,1
26087,0,0.117647059,0.411764706,0.705882353,0.823529412,1,1,1,1,1,1
26089,0,0,0.285714286,0.428571429,0.571428571,0.571428571,0.714285714,0.714285714,0.714285714,1,1
26091,0.033333333,0.1,0.133333333,0.466666667,0.7,0.766666667,0.8,0.833333333,0.933333333,0.966666667,1
26093,0,0.088235294,0.323529412,0.588235294,0.735294118,0.852941176,0.911764706,0.941176471,0.970588235,1,1
26099,0.013605442,0.136054422,0.353741497,0.585034014,0.741496599,0.867346939,0.93537415,0.972789116,1,1,1
26101,0,0,0,0,0.25,0.5,0.75,0.75,1,1,1
26103,0.153846154,0.153846154,0.307692308,0.384615385,0.461538462,0.538461538,0.692307692,0.769230769,0.846153846,0.923076923,1
26107,0,0,0,0.333333333,0.666666667,0.666666667,1,1,1,1,1
26109,0,0.333333333,0.333333333,0.5,0.833333333,1,1,1,1,1,1
26111,0,0.111111111,0.666666667,1,1,1,1,1,1,1,1
26113,0,0,0,0,0.5,1,1,1,1,1,1
26115,0.022222222,0.088888889,0.155555556,0.288888889,0.466666667,0.622222222,0.733333333,0.844444444,0.911111111,0.977777778,1
26117,0,0,0.25,0.625,0.875,1,1,1,1,1,1
26121,0,0.090909091,0.272727273,0.454545455,0.681818182,0.818181818,0.909090909,0.954545455,0.954545455,1,1
26123,0,0,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
26125,0.008333333,0.111111111,0.280555556,0.525,0.669444444,0.794444444,0.875,0.927777778,0.963888889,0.986111111,1
26127,0,0,0,0,0.4,0.6,0.8,0.8,0.8,1,1
26133,0,0,0,0,0.166666667,0.166666667,0.666666667,0.833333333,0.833333333,1,1
26135,0,0,0,0.2,0.6,0.6,1,1,1,1,1
26137,0,0,0.166666667,0.166666667,0.5,0.666666667,0.666666667,1,1,1,1
26139,0,0,0.275862069,0.517241379,0.75862069,0.827586207,0.931034483,1,1,1,1
26143,0,0,0,0.25,0.25,0.625,0.875,1,1,1,1
26145,0,0.176470588,0.529411765,0.823529412,0.882352941,1,1,1,1,1,1
26147,0.02173913,0.108695652,0.304347826,0.543478261,0.586956522,0.717391304,0.826086957,0.913043478,0.97826087,1,1
26149,0,0,0,0.5,0.5,0.75,1,1,1,1,1
26151,0,0,0,0.2,0.8,1,1,1,1,1,1
26155,0,0.363636364,0.454545455,0.636363636,0.772727273,0.909090909,0.909090909,0.954545455,1,1,1
26157,0,0,0,0,0.333333333,0.666666667,1,1,1,1,1
26159,0,0,0.2,0.5,0.6,0.9,1,1,1,1,1
26161,0,0.081081081,0.324324324,0.472972973,0.621621622,0.77027027,0.878378378,0.932432432,0.986486486,1,1
26163,0.018276762,0.15926893,0.381201044,0.592689295,0.765013055,0.869451697,0.947780679,0.971279373,0.989556136,1,1
26165,0,0,0,0,0.25,0.25,0.375,0.625,0.625,0.875,0.875
27001,0,0.076923077,0.230769231,0.307692308,0.461538462,0.769230769,0.769230769,0.769230769,0.769230769,0.769230769,0.846153846
27003,0.0125,0.175,0.41875,0.65625,0.825,0.9125,0.9625,1,1,1,1
27005,0,0,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0.571428571,0.714285714,0.714285714,0.714285714
27007,0,0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5
27009,0,0.05,0.15,0.35,0.55,0.7,0.8,0.95,1,1,1
27013,0.058823529,0.176470588,0.352941176,0.411764706,0.558823529,0.794117647,0.882352941,0.941176471,1,1,1
27015,0,0,0,0.111111111,0.555555556,0.777777778,1,1,1,1,1
27017,0.058823529,0.176470588,0.235294118,0.294117647,0.705882353,0.764705882,0.823529412,1,1,1,1
27019,0.030769231,0.123076923,0.307692308,0.461538462,0.569230769,0.784615385,0.861538462,0.892307692,0.923076923,0.938461538,0.969230769
27021,0,0,0,0.05,0.15,0.2,0.35,0.55,0.8,0.95,1
27023,0,0.2,0.2,0.2,0.2,0.6,0.8,0.8,0.8,1,1
27025,0,0.1,0.275,0.5,0.675,0.85,0.9,0.925,1,1,1
27027,0,0.137931034,0.275862069,0.448275862,0.517241379,0.620689655,0.793103448,0.862068966,0.896551724,0.931034483,0.965517241
27031,0,0,0,0,0,0.4,0.4,0.4,0.8,1,1
27035,0,0.051948052,0.142857143,0.233766234,0.363636364,0.506493506,0.675324675,0.779220779,0.844155844,0.935064935,0.987012987
27037,0.028846154,0.197115385,0.423076923,0.605769231,0.764423077,0.875,0.942307692,0.975961538,1,1,1
